user-id,game-title,behavior,value,canonical_title
9439949,Half-Life Blue Shift,purchase,1.0,Half-Life
9439949,Half-Life Opposing Force,purchase,1.0,Half-Life
9439949,Ricochet,purchase,1.0,Ricochet
9439949,Team Fortress Classic,purchase,1.0,Team Fortress Classic
220887518,Unturned,purchase,1.0,Unturned
220887518,Unturned,play,51.0,Unturned
220887518,Infinite Crisis,purchase,1.0,Infinite Crisis
220887518,Infinite Crisis,play,3.2,Infinite Crisis
220887518,Counter-Strike Nexon Zombies,purchase,1.0,Counter-Strike
220887518,Requiem,purchase,1.0,Requiem
301110007,Team Fortress 2,purchase,1.0,Team Fortress 2
301110007,Team Fortress 2,play,7.9,Team Fortress 2
301110007,Back to Dinosaur Island ,purchase,1.0,Back to Dinosaur Island 
292976473,Dota 2,purchase,1.0,Dota 2
292976473,Dota 2,play,1.1,Dota 2
45422636,Rome Total War,purchase,1.0,Rome Total War
45422636,Rome Total War,play,117.0,Rome Total War
45422636,Mount & Blade Warband,purchase,1.0,Mount & Blade
45422636,Mount & Blade Warband,play,105.0,Mount & Blade
45422636,Rust,purchase,1.0,Rust
45422636,Rust,play,68.0,Rust
45422636,Rome Total War - Alexander,purchase,1.0,Rome Total War
45422636,Rome Total War - Alexander,play,32.0,Rome Total War
45422636,FEZ,purchase,1.0,FEZ
45422636,FEZ,play,19.4,FEZ
45422636,Napoleon Total War,purchase,1.0,Napoleon Total War
45422636,Napoleon Total War,play,13.1,Napoleon Total War
45422636,Empire Total War,purchase,1.0,Empire Total War
45422636,Empire Total War,play,4.8,Empire Total War
45422636,The Long Dark,purchase,1.0,The Long Dark
45422636,The Long Dark,play,4.6,The Long Dark
45422636,Total War ROME II - Emperor Edition,purchase,1.0,Total War ROME II - Emperor Edition
45422636,Total War ROME II - Emperor Edition,play,3.8,Total War ROME II - Emperor Edition
45422636,Goat Simulator,purchase,1.0,Goat Simulator
45422636,Goat Simulator,play,1.0,Goat Simulator
45422636,Five Nights at Freddy's,purchase,1.0,Five Nights at Freddy's
45422636,Mount & Blade Warband - Napoleonic Wars,purchase,1.0,Mount & Blade
45422636,War Thunder,purchase,1.0,War Thunder
198107221,Counter-Strike Nexon Zombies,purchase,1.0,Counter-Strike
198107221,CrimeCraft GangWars,purchase,1.0,CrimeCraft GangWars
198107221,Firefall,purchase,1.0,Firefall
145670348,Dota 2,purchase,1.0,Dota 2
145670348,Dota 2,play,126.0,Dota 2
145670348,Audition Online,purchase,1.0,Audition Online
145670348,Counter-Strike Nexon Zombies,purchase,1.0,Counter-Strike
145670348,Elsword,purchase,1.0,Elsword
145670348,Gotham City Impostors Free To Play,purchase,1.0,Free to Play
145670348,MapleStory,purchase,1.0,MapleStory
145670348,Tom Clancy's Ghost Recon Phantoms - NA,purchase,1.0,Tom Clancy's Ghost Recon Phantoms - NA
145670348,Unturned,purchase,1.0,Unturned
67492611,The Elder Scrolls V Skyrim,purchase,1.0,The Elder Scrolls V Skyrim
67492611,The Elder Scrolls V Skyrim,play,345.0,The Elder Scrolls V Skyrim
67492611,Killing Floor,purchase,1.0,Killing Floor
67492611,Killing Floor,play,175.0,Killing Floor
67492611,DARK SOULS II,purchase,1.0,DARK SOULS II
67492611,DARK SOULS II,play,143.0,DARK SOULS II
67492611,METAL GEAR SOLID V THE PHANTOM PAIN,purchase,1.0,METAL GEAR SOLID V THE PHANTOM PAIN
67492611,METAL GEAR SOLID V THE PHANTOM PAIN,play,126.0,METAL GEAR SOLID V THE PHANTOM PAIN
67492611,PAYDAY 2,purchase,1.0,PAYDAY 2
67492611,PAYDAY 2,play,83.0,PAYDAY 2
67492611,Killing Floor 2,purchase,1.0,Killing Floor 2
67492611,Killing Floor 2,play,67.0,Killing Floor 2
67492611,The Crew,purchase,1.0,The Crew
67492611,The Crew,play,56.0,The Crew
67492611,Robocraft,purchase,1.0,Robocraft
67492611,Robocraft,play,45.0,Robocraft
67492611,Grand Theft Auto V,purchase,1.0,Grand Theft Auto V
67492611,Grand Theft Auto V,play,40.0,Grand Theft Auto V
67492611,METAL GEAR SOLID V GROUND ZEROES,purchase,1.0,METAL GEAR SOLID V GROUND ZEROES
67492611,METAL GEAR SOLID V GROUND ZEROES,play,31.0,METAL GEAR SOLID V GROUND ZEROES
67492611,Age of Empires II HD Edition,purchase,1.0,Age of Empires II HD Edition
67492611,Age of Empires II HD Edition,play,29.0,Age of Empires II HD Edition
67492611,Space Engineers,purchase,1.0,Space Engineers
67492611,Space Engineers,play,28.0,Space Engineers
67492611,Crypt of the NecroDancer,purchase,1.0,Crypt of the NecroDancer
67492611,Crypt of the NecroDancer,play,25.0,Crypt of the NecroDancer
67492611,Borderlands 2,purchase,1.0,Borderlands 2
67492611,Borderlands 2,play,23.0,Borderlands 2
67492611,DARK SOULS II Scholar of the First Sin,purchase,1.0,DARK SOULS II
67492611,DARK SOULS II Scholar of the First Sin,play,22.0,DARK SOULS II
67492611,Besiege,purchase,1.0,Besiege
67492611,Besiege,play,22.0,Besiege
67492611,Alien Swarm,purchase,1.0,Alien Swarm
67492611,Alien Swarm,play,21.0,Alien Swarm
67492611,7 Days to Die,purchase,1.0,7 Days to Die
67492611,7 Days to Die,play,19.7,7 Days to Die
67492611,Ultra Street Fighter IV,purchase,1.0,Street Fighter IV
67492611,Ultra Street Fighter IV,play,10.1,Street Fighter IV
67492611,Killing Floor Mod Defence Alliance 2,purchase,1.0,Killing Floor 2
67492611,Killing Floor Mod Defence Alliance 2,play,2.8,Killing Floor 2
67492611,Left 4 Dead 2,purchase,1.0,Left 4 Dead 2
67492611,Left 4 Dead 2,play,2.6,Left 4 Dead 2
67492611,Terraria,purchase,1.0,Terraria
67492611,Terraria,play,2.3,Terraria
67492611,Warframe,purchase,1.0,Warframe
67492611,Warframe,play,1.3,Warframe
67492611,Path of Exile,purchase,1.0,Path of Exile
67492611,Path of Exile,play,1.0,Path of Exile
67492611,Dota 2,purchase,1.0,Dota 2
67492611,Dota 2,play,0.7,Dota 2
67492611,Age of Empires III Complete Collection,purchase,1.0,Age of Empires III Complete Collection
67492611,Age of Empires III Complete Collection,play,0.7,Age of Empires III Complete Collection
67492611,Metal Gear Solid Legacy,purchase,1.0,Metal Gear Solid Legacy
67492611,Sanctum 2,purchase,1.0,Sanctum 2
67492611,Crypt of the NecroDancer Extended Soundtrack,purchase,1.0,Crypt of the NecroDancer
67492611,Crypt of the Necrodancer Soundtrack,purchase,1.0,Crypt of the NecroDancer
67492611,DARK SOULS II - Season Pass,purchase,1.0,DARK SOULS II - Season Pass
67492611,DARK SOULS II Crown of the Old Iron King,purchase,1.0,DARK SOULS II
67492611,Dead Island Epidemic,purchase,1.0,Dead Island
67492611,HAWKEN,purchase,1.0,HAWKEN
67492611,Killing Floor - Toy Master,purchase,1.0,Killing Floor
67492611,PlanetSide 2,purchase,1.0,PlanetSide 2
67492611,The Elder Scrolls V Skyrim - Dawnguard,purchase,1.0,The Elder Scrolls V Skyrim
67492611,The Elder Scrolls V Skyrim - Dragonborn,purchase,1.0,The Elder Scrolls V Skyrim
67492611,The Elder Scrolls V Skyrim - Hearthfire,purchase,1.0,The Elder Scrolls V Skyrim
293378273,Dota 2,purchase,1.0,Dota 2
293378273,Dota 2,play,1.5,Dota 2
266836892,Counter-Strike Global Offensive,purchase,1.0,Counter-Strike
266836892,Counter-Strike Global Offensive,play,814.0,Counter-Strike
266836892,BLOCKADE 3D,purchase,1.0,BLOCKADE 3D
266836892,BLOCKADE 3D,play,0.2,BLOCKADE 3D
266836892,Blender 2.76b,purchase,1.0,Blender 2.76b
120698121,Dota 2,purchase,1.0,Dota 2
120698121,Dota 2,play,0.2,Dota 2
290334662,Dota 2,purchase,1.0,Dota 2
290334662,Dota 2,play,6.0,Dota 2
105590063,Sid Meier's Civilization V,purchase,1.0,Sid Meier's Civilization V
105590063,Sid Meier's Civilization V,play,15.2,Sid Meier's Civilization V
105590063,Sonic Generations,purchase,1.0,Sonic Generations
112694811,Team Fortress 2,purchase,1.0,Team Fortress 2
112694811,Team Fortress 2,play,154.0,Team Fortress 2
121150146,PlanetSide 2,purchase,1.0,PlanetSide 2
121150146,PlanetSide 2,play,3.0,PlanetSide 2
121150146,Team Fortress 2,purchase,1.0,Team Fortress 2
121150146,Team Fortress 2,play,1.7,Team Fortress 2
197363488,Garry's Mod,purchase,1.0,Garry's Mod
197363488,Garry's Mod,play,10.0,Garry's Mod
197363488,Five Nights at Freddy's,purchase,1.0,Five Nights at Freddy's
197363488,Five Nights at Freddy's,play,7.1,Five Nights at Freddy's
197363488,Dead Island Epidemic,purchase,1.0,Dead Island
197363488,Heroes & Generals,purchase,1.0,Heroes & Generals
199603191,Dragon Nest,purchase,1.0,Dragon Nest
199603191,Dragon Nest,play,309.0,Dragon Nest
199603191,DRAGON BALL XENOVERSE,purchase,1.0,DRAGON BALL XENOVERSE
199603191,DRAGON BALL XENOVERSE,play,50.0,DRAGON BALL XENOVERSE
199603191,The Long Dark,purchase,1.0,The Long Dark
199603191,The Long Dark,play,25.0,The Long Dark
199603191,TERA,purchase,1.0,TERA
199603191,TERA,play,18.2,TERA
199603191,Borderlands The Pre-Sequel,purchase,1.0,Borderlands
199603191,Borderlands The Pre-Sequel,play,17.5,Borderlands
199603191,Game of Thrones - A Telltale Games Series,purchase,1.0,Game of Thrones 
199603191,Game of Thrones - A Telltale Games Series,play,4.1,Game of Thrones 
199603191,MapleStory,purchase,1.0,MapleStory
199603191,MapleStory,play,0.9,MapleStory
199603191,Vindictus,purchase,1.0,Vindictus
199603191,Vindictus,play,0.8,Vindictus
199603191,Terraria,purchase,1.0,Terraria
199603191,Terraria,play,0.4,Terraria
199603191,Unturned,purchase,1.0,Unturned
199603191,Unturned,play,0.2,Unturned
199603191,Fable Anniversary,purchase,1.0,Fable Anniversary
199603191,Fable Anniversary,play,0.1,Fable Anniversary
199603191,Robot Roller-Derby Disco Dodgeball,purchase,1.0,Robot Roller-Derby Disco Dodgeball
228320359,Dota 2,purchase,1.0,Dota 2
228320359,Dota 2,play,0.7,Dota 2
157058673,The Witcher 3 Wild Hunt,purchase,1.0,The Witcher 3 Wild Hunt
157058673,The Witcher 3 Wild Hunt,play,60.0,The Witcher 3 Wild Hunt
157058673,Injustice Gods Among Us Ultimate Edition,purchase,1.0,Injustice Gods Among Us Ultimate Edition
157058673,Injustice Gods Among Us Ultimate Edition,play,46.0,Injustice Gods Among Us Ultimate Edition
157058673,Tom Clancy's Rainbow Six Siege,purchase,1.0,Tom Clancy's Rainbow Six Siege
157058673,Tom Clancy's Rainbow Six Siege,play,23.0,Tom Clancy's Rainbow Six Siege
157058673,Evolve,purchase,1.0,Evolve
157058673,Evolve,play,17.0,Evolve
157058673,Grand Theft Auto V,purchase,1.0,Grand Theft Auto V
157058673,Grand Theft Auto V,play,15.4,Grand Theft Auto V
157058673,Batman Arkham Knight,purchase,1.0,Batman Arkham Knight
157058673,Batman Arkham Knight,play,15.1,Batman Arkham Knight
157058673,Batman Arkham Asylum GOTY Edition,purchase,1.0,Batman Arkham Asylum
157058673,Batman Arkham City GOTY,purchase,1.0,Batman Arkham City
157058673,Batman Arkham Origins - Infinite Earths Skins Pack,purchase,1.0,Batman Arkham Origins - Infinite Earths Skins Pack
157058673,Batman Arkham Origins - Initiation,purchase,1.0,Batman Arkham Origins
157058673,Batman Arkham Origins - New Millennium Skins Pack,purchase,1.0,Batman Arkham Origins - New Millennium Skins Pack
157058673,Batman Arkham Origins -  Online Supply Drop 1,purchase,1.0,Batman Arkham Origins -  Online Supply Drop 1
157058673,Batman Arkham Origins - Online Supply Drop 2,purchase,1.0,Batman Arkham Origins - Online Supply Drop 2
157058673,Batman Arkham Origins,purchase,1.0,Batman Arkham Origins
157058673,Batman Arkham Origins Blackgate - Deluxe Edition,purchase,1.0,Batman Arkham Origins
157058673,Crow - Hunter (Trapper Class),purchase,1.0,Crow - Hunter (Trapper Class)
157058673,Slim - Hunter (Medic Class),purchase,1.0,Emet - Hunter (Medic Class)
157058673,Sunny - Hunter (Support Class),purchase,1.0,Sunny - Hunter (Support Class)
157058673,The Witcher 3 Wild Hunt - Expansion Pass,purchase,1.0,The Witcher 3 Wild Hunt - Expansion Pass
157058673,The Witcher 3 Wild Hunt - New Finisher Animations,purchase,1.0,The Witcher 3 Wild Hunt
157058673,Torvald - Hunter (Assault Class),purchase,1.0,Lennox - Hunter (Assault Class)
133439311,Borderlands 2,purchase,1.0,Borderlands 2
133439311,Borderlands 2,play,16.8,Borderlands 2
133439311,EverQuest II,purchase,1.0,EverQuest II
133439311,Magicka,purchase,1.0,Magicka
308452993,Counter-Strike Global Offensive,purchase,1.0,Counter-Strike
308452993,Counter-Strike Global Offensive,play,7.0,Counter-Strike
201737586,Left 4 Dead 2,purchase,1.0,Left 4 Dead 2
201737586,Left 4 Dead 2,play,7.7,Left 4 Dead 2
201737586,PAYDAY 2,purchase,1.0,PAYDAY 2
201737586,PAYDAY 2,play,5.8,PAYDAY 2
201737586,Terraria,purchase,1.0,Terraria
201737586,Terraria,play,1.2,Terraria
201737586,DayZ,purchase,1.0,DayZ
201737586,DayZ,play,1.1,DayZ
201737586,Trove,purchase,1.0,Trove
201737586,Trove,play,0.7,Trove
201737586,Warframe,purchase,1.0,Warframe
176890431,Dota 2,purchase,1.0,Dota 2
176890431,Dota 2,play,0.6,Dota 2
175849081,Dota 2,purchase,1.0,Dota 2
175849081,Dota 2,play,0.8,Dota 2
212041058,Dota 2,purchase,1.0,Dota 2
212041058,Dota 2,play,17.4,Dota 2
212041058,Free to Play,purchase,1.0,Free to Play
43360645,Dota 2,purchase,1.0,Dota 2
43360645,Dota 2,play,2390.0,Dota 2
43360645,Counter-Strike Global Offensive,purchase,1.0,Counter-Strike
43360645,Counter-Strike Global Offensive,play,961.0,Counter-Strike
43360645,PAYDAY 2,purchase,1.0,PAYDAY 2
43360645,PAYDAY 2,play,346.0,PAYDAY 2
43360645,Rocket League,purchase,1.0,Rocket League
43360645,Rocket League,play,120.0,Rocket League
43360645,Counter-Strike Source,purchase,1.0,Counter-Strike
43360645,Counter-Strike Source,play,115.0,Counter-Strike
43360645,Sanctum 2,purchase,1.0,Sanctum 2
43360645,Sanctum 2,play,78.0,Sanctum 2
43360645,Arma 2 Operation Arrowhead,purchase,1.0,Arma 2
43360645,Arma 2 Operation Arrowhead,play,76.0,Arma 2
43360645,TrackMania Stadium,purchase,1.0,TrackMania Stadium
43360645,TrackMania Stadium,play,59.0,TrackMania Stadium
43360645,Saints Row The Third,purchase,1.0,Saints Row The Third
43360645,Saints Row The Third,play,51.0,Saints Row The Third
43360645,Resident Evil 6 / Biohazard 6,purchase,1.0,Resident Evil 6 / Biohazard 6
43360645,Resident Evil 6 / Biohazard 6,play,47.0,Resident Evil 6 / Biohazard 6
43360645,Max Payne 3,purchase,1.0,Max Payne 3
43360645,Max Payne 3,play,44.0,Max Payne 3
43360645,Killing Floor,purchase,1.0,Killing Floor
43360645,Killing Floor,play,39.0,Killing Floor
43360645,Tropico 3 - Steam Special Edition,purchase,1.0,Tropico 3 - Steam Special Edition
43360645,Tropico 3 - Steam Special Edition,play,39.0,Tropico 3 - Steam Special Edition
43360645,Grand Theft Auto IV,purchase,1.0,Grand Theft Auto IV
43360645,Grand Theft Auto IV,play,38.0,Grand Theft Auto IV
43360645,Sonic & All-Stars Racing Transformed,purchase,1.0,Sonic & All-Stars Racing Transformed
43360645,Sonic & All-Stars Racing Transformed,play,34.0,Sonic & All-Stars Racing Transformed
43360645,Left 4 Dead 2,purchase,1.0,Left 4 Dead 2
43360645,Left 4 Dead 2,play,33.0,Left 4 Dead 2
43360645,Grand Theft Auto V,purchase,1.0,Grand Theft Auto V
43360645,Grand Theft Auto V,play,27.0,Grand Theft Auto V
43360645,Grand Theft Auto Episodes from Liberty City,purchase,1.0,Grand Theft Auto Episodes from Liberty City
43360645,Grand Theft Auto Episodes from Liberty City,play,27.0,Grand Theft Auto Episodes from Liberty City
43360645,L.A. Noire,purchase,1.0,L.A. Noire
43360645,L.A. Noire,play,27.0,L.A. Noire
43360645,Killing Floor 2,purchase,1.0,Killing Floor 2
43360645,Killing Floor 2,play,25.0,Killing Floor 2
43360645,Batman Arkham Asylum GOTY Edition,purchase,1.0,Batman Arkham Asylum
43360645,Batman Arkham Asylum GOTY Edition,play,24.0,Batman Arkham Asylum
43360645,Saints Row IV,purchase,1.0,Saints Row IV
43360645,Saints Row IV,play,22.0,Saints Row IV
43360645,Borderlands 2,purchase,1.0,Borderlands 2
43360645,Borderlands 2,play,18.8,Borderlands 2
43360645,Lego Harry Potter,purchase,1.0,Lego Harry Potter
43360645,Lego Harry Potter,play,18.8,Lego Harry Potter
43360645,Sonic Generations,purchase,1.0,Sonic Generations
43360645,Sonic Generations,play,18.5,Sonic Generations
43360645,Half-Life 2,purchase,1.0,Half-Life 2
43360645,Half-Life 2,play,17.8,Half-Life 2
43360645,Beat Hazard,purchase,1.0,Beat Hazard
43360645,Beat Hazard,play,16.6,Beat Hazard
43360645,Descent,purchase,1.0,Descent
43360645,Descent,play,15.4,Descent
43360645,Sonic Adventure 2 ,purchase,1.0,Sonic Adventure 2 
43360645,Sonic Adventure 2 ,play,14.4,Sonic Adventure 2 
43360645,Brtal Legend,purchase,1.0,Brtal Legend
43360645,Brtal Legend,play,14.2,Brtal Legend
43360645,Mirror's Edge,purchase,1.0,Mirror's Edge
43360645,Mirror's Edge,play,13.8,Mirror's Edge
43360645,Half-Life,purchase,1.0,Half-Life
43360645,Half-Life,play,13.0,Half-Life
43360645,Resident Evil 5 / Biohazard 5,purchase,1.0,Resident Evil 5 / Biohazard 5
43360645,Resident Evil 5 / Biohazard 5,play,11.6,Resident Evil 5 / Biohazard 5
43360645,Castle Crashers,purchase,1.0,Castle
43360645,Castle Crashers,play,10.8,Castle
43360645,Age of Empires II HD Edition,purchase,1.0,Age of Empires II HD Edition
43360645,Age of Empires II HD Edition,play,10.6,Age of Empires II HD Edition
43360645,F.E.A.R.,purchase,1.0,F.E.A.R.
43360645,F.E.A.R.,play,10.6,F.E.A.R.
43360645,Scribblenauts Unlimited,purchase,1.0,Scribblenauts Unlimited
43360645,Scribblenauts Unlimited,play,10.5,Scribblenauts Unlimited
43360645,Dark Souls Prepare to Die Edition,purchase,1.0,Dark Souls Prepare to Die Edition
43360645,Dark Souls Prepare to Die Edition,play,9.5,Dark Souls Prepare to Die Edition
43360645,THE KING OF FIGHTERS XIII STEAM EDITION,purchase,1.0,THE KING OF FIGHTERS XIII STEAM EDITION
43360645,THE KING OF FIGHTERS XIII STEAM EDITION,play,9.3,THE KING OF FIGHTERS XIII STEAM EDITION
43360645,Arma 2,purchase,1.0,Arma 2
43360645,Arma 2,play,8.2,Arma 2
43360645,Warframe,purchase,1.0,Warframe
43360645,Warframe,play,7.7,Warframe
43360645,Metro 2033,purchase,1.0,Metro 2033
43360645,Metro 2033,play,7.7,Metro 2033
43360645,Insurgency,purchase,1.0,Insurgency
43360645,Insurgency,play,7.5,Insurgency
43360645,Half-Life Opposing Force,purchase,1.0,Half-Life
43360645,Half-Life Opposing Force,play,7.3,Half-Life
43360645,BattleBlock Theater,purchase,1.0,BattleBlock Theater
43360645,BattleBlock Theater,play,7.2,BattleBlock Theater
43360645,Burnout Paradise The Ultimate Box,purchase,1.0,Burnout Paradise The Ultimate Box
43360645,Burnout Paradise The Ultimate Box,play,7.1,Burnout Paradise The Ultimate Box
43360645,METAL SLUG 3,purchase,1.0,METAL SLUG 3
43360645,METAL SLUG 3,play,7.0,METAL SLUG 3
43360645,Team Fortress 2,purchase,1.0,Team Fortress 2
43360645,Team Fortress 2,play,6.8,Team Fortress 2
43360645,Batman Arkham City GOTY,purchase,1.0,Batman Arkham City
43360645,Batman Arkham City GOTY,play,6.1,Batman Arkham City
43360645,F.E.A.R. 2 Project Origin,purchase,1.0,F.E.A.R. 2 Project Origin
43360645,F.E.A.R. 2 Project Origin,play,5.8,F.E.A.R. 2 Project Origin
43360645,Half-Life 2 Episode Two,purchase,1.0,Half-Life 2 Episode Two
43360645,Half-Life 2 Episode Two,play,5.3,Half-Life 2 Episode Two
43360645,War Thunder,purchase,1.0,War Thunder
43360645,War Thunder,play,4.8,War Thunder
43360645,Eufloria,purchase,1.0,Eufloria
43360645,Eufloria,play,4.6,Eufloria
43360645,Blocks That Matter,purchase,1.0,Blocks That Matter
43360645,Blocks That Matter,play,4.5,Blocks That Matter
43360645,FTL Faster Than Light,purchase,1.0,Light
43360645,FTL Faster Than Light,play,4.3,Light
43360645,Renegade Ops,purchase,1.0,Renegade Ops
43360645,Renegade Ops,play,3.8,Renegade Ops
43360645,Half-Life Blue Shift,purchase,1.0,Half-Life
43360645,Half-Life Blue Shift,play,3.6,Half-Life
43360645,Don't Starve Together Beta,purchase,1.0,Don't Starve
43360645,Don't Starve Together Beta,play,3.5,Don't Starve
43360645,Command and Conquer Red Alert 3 - Uprising,purchase,1.0,Command and Conquer Red Alert 3
43360645,Command and Conquer Red Alert 3 - Uprising,play,3.5,Command and Conquer Red Alert 3
43360645,Tom Clancy's Splinter Cell Conviction,purchase,1.0,Tom Clancy's Splinter Cell
43360645,Tom Clancy's Splinter Cell Conviction,play,3.5,Tom Clancy's Splinter Cell
43360645,Half-Life 2 Episode One,purchase,1.0,Half-Life 2 Episode One
43360645,Half-Life 2 Episode One,play,3.4,Half-Life 2 Episode One
43360645,Dead Island Epidemic,purchase,1.0,Dead Island
43360645,Dead Island Epidemic,play,3.3,Dead Island
43360645,Mortal Kombat Komplete Edition,purchase,1.0,Mortal Kombat Komplete Edition
43360645,Mortal Kombat Komplete Edition,play,3.1,Mortal Kombat Komplete Edition
43360645,Half-Life Source,purchase,1.0,Half-Life
43360645,Half-Life Source,play,3.1,Half-Life
43360645,Company of Heroes (New Steam Version),purchase,1.0,Steam Heroes
43360645,Company of Heroes (New Steam Version),play,2.9,Steam Heroes
43360645,BIT.TRIP RUNNER,purchase,1.0,BIT.TRIP RUNNER
43360645,BIT.TRIP RUNNER,play,2.9,BIT.TRIP RUNNER
43360645,Crysis 2 Maximum Edition,purchase,1.0,Crysis 2
43360645,Crysis 2 Maximum Edition,play,2.9,Crysis 2
43360645,Borderlands,purchase,1.0,Borderlands
43360645,Borderlands,play,2.8,Borderlands
43360645,SEGA Genesis & Mega Drive Classics,purchase,1.0,SEGA Genesis & Mega Drive Classics
43360645,SEGA Genesis & Mega Drive Classics,play,2.7,SEGA Genesis & Mega Drive Classics
43360645,resident evil 4 / biohazard 4,purchase,1.0,resident evil 4 / biohazard 4
43360645,resident evil 4 / biohazard 4,play,2.7,resident evil 4 / biohazard 4
43360645,Age of Empires III Complete Collection,purchase,1.0,Age of Empires III Complete Collection
43360645,Age of Empires III Complete Collection,play,2.4,Age of Empires III Complete Collection
43360645,Bastion,purchase,1.0,Bastion
43360645,Bastion,play,2.4,Bastion
43360645,Outlast,purchase,1.0,Outlast
43360645,Outlast,play,2.3,Outlast
43360645,Sonic Adventure DX,purchase,1.0,Sonic Adventure DX
43360645,Sonic Adventure DX,play,1.8,Sonic Adventure DX
43360645,Terraria,purchase,1.0,Terraria
43360645,Terraria,play,1.7,Terraria
43360645,Monaco,purchase,1.0,Monaco
43360645,Monaco,play,1.5,Monaco
43360645,The Elder Scrolls V Skyrim,purchase,1.0,The Elder Scrolls V Skyrim
43360645,The Elder Scrolls V Skyrim,play,1.3,The Elder Scrolls V Skyrim
43360645,ORION Prelude,purchase,1.0,ORION Prelude
43360645,ORION Prelude,play,0.9,ORION Prelude
43360645,Don't Starve,purchase,1.0,Don't Starve
43360645,Don't Starve,play,0.9,Don't Starve
43360645,F.E.A.R. 3,purchase,1.0,F.E.A.R. 3
43360645,F.E.A.R. 3,play,0.9,F.E.A.R. 3
43360645,Half-Life 2 Deathmatch,purchase,1.0,Half-Life 2
43360645,Half-Life 2 Deathmatch,play,0.8,Half-Life 2
43360645,You Have to Win the Game,purchase,1.0,You Have to Win the Game
43360645,You Have to Win the Game,play,0.8,You Have to Win the Game
43360645,Medal of Honor(TM) Multiplayer,purchase,1.0,Medal of Honor(TM) Multiplayer
43360645,Medal of Honor(TM) Multiplayer,play,0.7,Medal of Honor(TM) Multiplayer
43360645,Fistful of Frags,purchase,1.0,Fistful of Frags
43360645,Fistful of Frags,play,0.6,Fistful of Frags
43360645,Natural Selection 2,purchase,1.0,Natural Selection 2
43360645,Natural Selection 2,play,0.5,Natural Selection 2
43360645,Unturned,purchase,1.0,Unturned
43360645,Unturned,play,0.4,Unturned
43360645,Always Sometimes Monsters,purchase,1.0,Always Sometimes Monsters
43360645,Always Sometimes Monsters,play,0.4,Always Sometimes Monsters
43360645,Trove,purchase,1.0,Trove
43360645,Trove,play,0.4,Trove
43360645,Star Wars Knights of the Old Republic,purchase,1.0,Star Wars Knights of the Old Republic
43360645,Star Wars Knights of the Old Republic,play,0.4,Star Wars Knights of the Old Republic
43360645,Guardians of Middle-earth,purchase,1.0,Guardians of Middle-earth
43360645,Guardians of Middle-earth,play,0.4,Guardians of Middle-earth
43360645,Binary Domain,purchase,1.0,Binary Domain
43360645,Binary Domain,play,0.3,Binary Domain
43360645,SONIC THE HEDGEHOG 4 Episode I,purchase,1.0,SONIC THE HEDGEHOG 4 Episode I
43360645,SONIC THE HEDGEHOG 4 Episode I,play,0.3,SONIC THE HEDGEHOG 4 Episode I
43360645,DARK SOULS II,purchase,1.0,DARK SOULS II
43360645,DARK SOULS II,play,0.3,DARK SOULS II
43360645,Mortal Kombat Kollection,purchase,1.0,Mortal Kombat Kollection
43360645,Mortal Kombat Kollection,play,0.3,Mortal Kombat Kollection
43360645,Arma 2 DayZ Mod,purchase,1.0,Arma 2
43360645,Arma 2 DayZ Mod,play,0.3,Arma 2
43360645,Half-Life 2 Lost Coast,purchase,1.0,Half-Life 2
43360645,Half-Life 2 Lost Coast,play,0.2,Half-Life 2
43360645,Really Big Sky,purchase,1.0,Really Big Sky
43360645,Really Big Sky,play,0.2,Really Big Sky
43360645,Sonic CD,purchase,1.0,Sonic CD
43360645,Sonic CD,play,0.2,Sonic CD
43360645,Killing Floor Mod Defence Alliance 2,purchase,1.0,Killing Floor 2
43360645,Killing Floor Mod Defence Alliance 2,play,0.2,Killing Floor 2
43360645,Gun Monkeys,purchase,1.0,Gun Monkeys
43360645,Gun Monkeys,play,0.2,Gun Monkeys
43360645,PAYDAY The Heist,purchase,1.0,PAYDAY The Heist
43360645,PAYDAY The Heist,play,0.2,PAYDAY The Heist
43360645,Arma 2 Private Military Company,purchase,1.0,Arma 2
43360645,Arma 2 Private Military Company,play,0.2,Arma 2
43360645,Star Wars Republic Commando,purchase,1.0,Star Wars Republic Commando
43360645,Star Wars Republic Commando,play,0.1,Star Wars Republic Commando
43360645,Ohm Studio,purchase,1.0,Ohm Studio
43360645,Ohm Studio,play,0.1,Ohm Studio
43360645,Arma 2 British Armed Forces,purchase,1.0,Arma 2
43360645,F.E.A.R. Perseus Mandate,purchase,1.0,F.E.A.R. Perseus Mandate
43360645,Arma 2 Operation Arrowhead Beta (Obsolete),purchase,1.0,Arma 2
43360645,You Need A Budget 4 (YNAB),purchase,1.0,You Need A Budget 4 (YNAB)
43360645,F.E.A.R. Extraction Point,purchase,1.0,F.E.A.R.
43360645,AdVenture Capitalist,purchase,1.0,AdVenture Capitalist
43360645,Afterfall InSanity Extended Edition,purchase,1.0,Afterfall InSanity Extended Edition
43360645,Age of Empires II HD The Forgotten,purchase,1.0,Age of Empires II HD The Forgotten
43360645,Batman Arkham Origins - New Millennium Skins Pack,purchase,1.0,Batman Arkham Origins - New Millennium Skins Pack
43360645,Batman Arkham Origins,purchase,1.0,Batman Arkham Origins
43360645,Beat Hazard - Shadow Operations Unit,purchase,1.0,Beat Hazard
